ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
7.4316,-7.9871,0.0192,7.967,-5.6684,-0.7525,-0.3247,-1.7249,1.193,0.4495,-0.1875,-0.4431,-15.5,8.25,27.25,98.99,35.92,-96.22,84321,2015-10-08 15:06:32:827
7.7764,-7.2784,0.8045,7.7467,-6.0132,0.0138,0.0297,-1.2651,0.7906,1.7279,-0.767,0.5774,-16.75,11.75,27.5,92.14,36.43,-92.03,84422,2015-10-08 15:06:32:928
6.9336,-4.8459,2.3176,7.7372,-6.0045,0.5025,-0.8036,1.1587,1.8151,1.2741,-0.5326,-0.1023,-15.25,15.0,25.5,82.99,38.04,-87.52,84521,2015-10-08 15:06:33:027
8.2361,-6.9911,1.743,7.7433,-5.9096,1.1351,0.4928,-1.0815,0.6079,1.0099,-0.2791,0.0937,-15.25,16.5,24.5,76.17,36.91,-82.67,84621,2015-10-08 15:06:33:127
7.7572,-5.6695,1.7813,7.7374,-5.898,1.2319,0.0439,0.2105,0.6489,-0.1364,-0.0085,-0.2152,-15.25,19.5,22.5,69.92,37.23,-80.87,84721,2015-10-08 15:06:33:227
8.1594,-6.2441,1.3216,7.8379,-5.7643,1.2291,0.4958,-0.962,-0.0749,-0.0533,0.1172,-0.1598,-13.75,22.0,20.75,63.41,36.3,-81.08,84821,2015-10-08 15:06:33:327
7.0868,-6.359,1.3791,7.8945,-5.7204,1.0604,-0.598,-0.5879,0.2812,-0.3814,-0.3622,-0.1129,-14.5,21.0,20.75,64.66,35.65,-81.42,84921,2015-10-08 15:06:33:427
6.7038,-6.7229,0.4788,7.8203,-5.8784,0.6767,-0.796,-0.7853,0.1504,-0.2344,-0.2471,0.3111,-15.25,20.75,20.75,67.54,36.4,-84.52,85022,2015-10-08 15:06:33:528
8.1594,-7.3358,-1.4365,7.5162,-6.2859,0.4048,-0.3067,-1.4393,-1.2851,0.0831,-0.2557,0.3196,-15.0,20.75,23.25,70.57,36.83,-85.05,85122,2015-10-08 15:06:33:628
6.9528,-6.4356,-0.9768,7.4462,-6.3807,-0.1042,-0.4934,-0.0549,-0.8726,-0.4495,0.0234,-0.0341,-14.25,20.5,23.75,74.63,40.38,-87.94,85221,2015-10-08 15:06:33:727
6.4931,-6.7038,-0.996,7.4275,-6.3942,-0.3423,-0.9344,-0.3095,-0.6537,-0.7521,0.1768,0.1044,-13.0,20.5,24.5,74.62,40.69,-92.64,85322,2015-10-08 15:06:33:828
6.5314,-6.4356,-0.9385,7.3449,-6.4703,-0.5984,-0.8135,0.0347,-0.3402,-0.4772,0.4368,0.1001,-12.25,20.25,27.25,76.43,40.92,-94.12,85422,2015-10-08 15:06:33:928
6.8761,-6.5314,-1.1684,7.2668,-6.5559,-0.6196,-0.3906,0.0246,-0.5488,-0.8032,0.6562,0.0618,-13.25,18.0,29.0,83.68,41.95,-94.87,85521,2015-10-08 15:06:34:027
7.8147,-5.8993,-1.5323,7.3368,-6.4698,-0.6957,0.4779,0.5704,-0.8366,-0.816,0.7436,-0.0767,-13.5,16.5,29.25,84.97,41.28,-95.42,85621,2015-10-08 15:06:34:127
7.6998,-5.9185,-1.6664,7.4513,-6.3388,-0.6847,0.2485,0.4203,-0.9817,-0.7052,0.8586,-0.0959,-16.0,15.25,29.0,89.11,40.92,-95.45,85721,2015-10-08 15:06:34:227
8.8681,-6.7612,-0.747,7.6734,-6.0967,-0.3449,1.7437,-0.9893,-0.2983,-0.1236,0.6498,-0.2386,-18.75,14.0,29.0,94.5,39.03,-93.52,85821,2015-10-08 15:06:34:327
7.1443,-5.8993,-0.0766,7.7055,-6.06,-0.2669,-0.5612,0.1607,0.1903,0.1555,0.0256,-0.0746,-22.0,12.0,28.25,99.9,38.17,-91.98,85922,2015-10-08 15:06:34:428
7.8913,-5.9376,0.5171,7.771,-5.9812,-0.0786,0.082,0.0245,0.4808,0.1001,0.1129,-0.1406,-23.5,11.0,27.25,101.81,37.73,-90.73,86022,2015-10-08 15:06:34:528
7.8721,-5.9568,0.4405,7.8301,-5.9035,0.0935,0.1187,0.0617,0.5768,0.0554,0.1321,-0.0533,-22.75,11.75,24.75,99.62,37.12,-89.77,86122,2015-10-08 15:06:34:628
7.9871,-5.6695,0.8045,7.8801,-5.8307,0.2779,0.0495,0.0846,0.6223,0.1491,0.1108,-0.1108,-23.0,11.0,24.0,100.43,36.7,-88.45,86222,2015-10-08 15:06:34:728
7.9296,-5.9759,0.6895,7.8731,-5.8278,0.4699,-0.0201,-0.1864,0.0664,-0.0256,0.2322,-0.0511,-23.25,11.25,22.75,99.3,36.46,-86.58,86322,2015-10-08 15:06:34:828
8.0062,-5.8227,0.8045,7.8751,-5.809,0.64,0.0928,0.0629,0.2794,0.147,0.1704,0.0703,-24.5,12.25,21.75,98.53,36.35,-85.77,86421,2015-10-08 15:06:34:927
8.0828,-5.6695,1.1875,7.8856,-5.7832,0.7365,0.1589,0.1711,0.5468,0.1981,-0.1108,-0.0043,-25.0,11.75,21.25,99.45,36.05,-84.89,86521,2015-10-08 15:06:35:027
8.2744,-5.4971,1.2258,7.8535,-5.8093,0.8632,0.4208,0.3122,0.3626,0.0916,0.0149,0.0383,-23.75,11.5,20.75,101.15,36.2,-84.43,86621,2015-10-08 15:06:35:127
8.2935,-5.2098,0.9385,7.8583,-5.7961,0.9074,0.4352,0.5863,0.0312,-0.0746,0.277,-0.1172,-24.25,11.5,20.25,97.81,36.25,-83.56,86721,2015-10-08 15:06:35:227
8.1403,-5.4779,0.5363,7.8771,-5.7578,0.9845,0.1865,0.1649,-0.5248,0.1065,0.0213,-0.0085,-23.5,12.25,19.0,96.05,35.95,-82.88,86821,2015-10-08 15:06:35:327
8.1594,-5.2864,0.9002,7.9036,-5.7228,0.9764,0.2559,0.4364,-0.0762,-0.0895,0.0554,-0.0597,-22.75,11.25,18.75,97.91,35.77,-82.79,86921,2015-10-08 15:06:35:427
8.1403,-5.4396,1.0343,7.8853,-5.7598,0.9035,0.255,0.3202,0.1308,-0.3174,0.2365,0.0852,-23.0,10.5,18.5,98.59,35.97,-83.46,87021,2015-10-08 15:06:35:527
8.4084,-5.114,1.2067,7.8501,-5.8076,0.9043,0.5583,0.6936,0.3024,-0.4325,0.2493,0.1236,-23.5,11.0,19.0,98.13,36.1,-83.5,87121,2015-10-08 15:06:35:627
8.5234,-4.5777,0.996,7.7974,-5.8881,0.8374,0.726,1.3104,0.1586,-0.4794,0.2471,0.147,-24.5,10.25,18.75,103.05,36.68,-83.72,87221,2015-10-08 15:06:35:727
7.9104,-7.1635,1.3791,7.6445,-6.0884,0.8145,0.266,-1.075,0.5646,-0.179,0.081,0.5369,-26.25,9.75,19.0,107.83,38.38,-83.92,87321,2015-10-08 15:06:35:827
7.1826,-6.8761,0.1341,7.2339,-6.5749,0.7814,-0.0513,-0.3012,-0.6474,-0.3537,0.0767,0.4197,-27.0,12.0,19.25,108.93,40.36,-83.32,87421,2015-10-08 15:06:35:927
6.7421,-6.9336,0.0383,7.0182,-6.8442,0.2678,-0.2762,-0.0894,-0.2295,-0.816,0.0703,0.2919,-27.0,12.75,19.0,109.49,42.75,-84.86,87521,2015-10-08 15:06:36:027
6.8761,-7.1826,-0.3831,6.8854,-6.9811,-0.1594,-0.0093,-0.2015,-0.2237,-0.7052,0.228,0.1513,-27.0,12.75,20.5,109.85,44.26,-87.81,87621,2015-10-08 15:06:36:127
6.4931,-6.6463,-0.4022,6.7599,-7.0891,-0.4682,-0.2668,0.4428,0.0659,-0.3728,0.0256,0.2834,-27.25,11.5,21.75,117.12,45.39,-91.33,87722,2015-10-08 15:06:36:228
6.11,-7.4124,-0.5363,6.6336,-7.1979,-0.5974,-0.5236,-0.2146,0.0611,-0.2088,0.2109,0.2237,-27.75,10.0,24.0,125.08,46.97,-94.98,87822,2015-10-08 15:06:36:328
7.0294,-7.7572,-0.9768,6.4713,-7.3408,-0.6375,0.3066,-0.3259,-0.3124,-0.2258,0.1065,0.2258,-27.75,9.75,23.25,125.95,47.74,-95.35,87921,2015-10-08 15:06:36:427
6.5888,-6.9528,-0.3639,6.1903,-7.5803,-0.6236,0.3521,0.4132,0.0556,-0.0511,0.2045,0.2131,-28.5,9.25,23.75,129.54,49.75,-95.9,88021,2015-10-08 15:06:36:527
6.5505,-7.4124,-0.9002,6.1246,-7.6376,-0.5712,0.481,0.1629,-0.4561,-0.0341,0.1023,0.1427,-27.25,12.0,22.75,126.47,51.15,-95.33,88122,2015-10-08 15:06:36:628
6.2249,-7.5465,-0.5171,6.0455,-7.7029,-0.5367,0.1794,0.1563,0.0195,0.1129,0.0277,0.1896,-27.75,12.25,21.75,127.99,51.53,-95.27,88222,2015-10-08 15:06:36:728
5.9568,-7.7764,-0.3639,6.0108,-7.7377,-0.411,0.0034,-0.0387,0.1237,0.2045,-0.0831,-0.066,-28.0,13.5,21.75,126.63,51.89,-94.49,88321,2015-10-08 15:06:36:827
6.2441,-7.8338,-0.5171,6.0255,-7.7287,-0.3618,0.2186,-0.1435,-0.0979,0.1385,-0.0298,-0.0405,-28.5,14.25,21.0,127.1,52.03,-93.7,88422,2015-10-08 15:06:36:928
6.1866,-7.6998,-0.4597,6.048,-7.713,-0.3194,0.1677,0.0397,-0.033,0.3068,-0.1896,-0.017,-28.25,14.5,21.5,123.98,51.97,-93.21,88522,2015-10-08 15:06:37:028
6.2632,-7.8147,-0.2873,6.0833,-7.687,-0.271,0.1608,-0.1468,0.0028,0.2301,-0.1364,-0.1662,-27.25,14.25,22.25,122.65,51.72,-92.62,88621,2015-10-08 15:06:37:127
6.3398,-7.6231,-0.2682,6.1683,-7.619,-0.2706,0.114,-0.0233,0.0024,-0.0341,-0.1896,-0.1321,-27.75,13.75,23.0,122.35,51.15,-92.49,88721,2015-10-08 15:06:37:227
6.3015,-7.5848,-0.2107,6.2411,-7.5587,-0.2906,0.0604,-0.0261,0.0799,0.1598,-0.1278,-0.1981,-26.5,14.25,22.5,118.77,50.51,-92.63,88821,2015-10-08 15:06:37:327
6.3398,-7.6423,-0.0958,6.3049,-7.5061,-0.2789,0.035,-0.1362,0.1831,0.0682,-0.0831,-0.0831,-26.0,13.75,23.0,118.4,50.18,-92.6,88922,2015-10-08 15:06:37:428
6.4931,-7.7955,-0.3448,6.3112,-7.4982,-0.34,0.1819,-0.2973,-0.0048,-0.0618,-0.0554,-0.0213,-26.25,13.75,23.5,117.54,50.01,-92.87,89022,2015-10-08 15:06:37:528
6.3782,-7.3933,-0.3448,6.3274,-7.4805,-0.4191,0.0741,0.0146,0.0479,-0.1065,0.13,-0.0383,-27.25,14.25,23.25,119.24,49.8,-93.19,89121,2015-10-08 15:06:37:627
6.359,-7.5465,-0.3065,6.3414,-7.47,-0.3946,0.0176,-0.0765,0.1456,-0.0682,0.0234,-0.0213,-26.75,13.75,23.25,120.52,49.62,-93.56,89221,2015-10-08 15:06:37:727
6.5122,-7.5465,-0.4214,6.3314,-7.4788,-0.3903,0.1809,-0.0678,-0.0311,-0.0916,0.1193,0.0511,-26.75,13.0,24.0,120.75,49.6,-93.6,89322,2015-10-08 15:06:37:828
6.5122,-7.4891,-0.4405,6.3246,-7.4853,-0.375,0.2068,-0.0038,-0.1039,0.0341,0.1491,0.0597,-26.0,13.0,23.25,119.04,49.59,-93.45,89421,2015-10-08 15:06:37:927
6.3782,-7.4508,-0.4405,6.3021,-7.5049,-0.3596,0.1143,0.0159,-0.0617,-0.098,0.0256,0.0256,-26.0,14.75,23.25,117.56,49.93,-93.27,89521,2015-10-08 15:06:38:027
6.5697,-7.3741,-0.5171,6.2623,-7.5369,-0.386,0.3074,0.1627,-0.1311,-0.0575,0.0767,0.066,-25.25,12.25,23.0,120.37,50.18,-93.5,89621,2015-10-08 15:06:38:127
6.4548,-7.4316,-0.4597,6.2723,-7.5307,-0.3423,0.2016,0.1183,-0.0791,-0.032,0.1044,0.0895,-25.5,13.75,22.5,119.15,50.22,-93.53,89722,2015-10-08 15:06:38:228
6.4165,-7.5848,-0.4405,6.2647,-7.5382,-0.3149,0.1518,-0.0083,-0.0298,-0.0533,-0.0064,0.0021,-26.0,12.5,22.25,121.16,50.24,-92.88,89822,2015-10-08 15:06:38:328
6.4356,-7.4891,-0.4405,6.2826,-7.5229,-0.324,0.153,0.0338,-0.1166,0.0085,0.0724,0.0362,-26.0,13.25,22.0,121.1,50.1,-92.95,89922,2015-10-08 15:06:38:428
6.8378,-6.9719,-0.4597,6.3606,-7.4577,-0.309,0.4773,0.4858,-0.1507,-0.0916,-0.0788,-0.1257,-26.5,13.25,22.0,120.28,49.72,-92.55,90021,2015-10-08 15:06:38:527
6.9528,-6.7229,-0.5555,6.4413,-7.3872,-0.3315,0.5115,0.6643,-0.2239,0.2194,-0.2727,-0.1555,-26.25,13.0,22.5,118.81,48.88,-92.95,90121,2015-10-08 15:06:38:627
6.7421,-7.2401,-0.1532,6.6149,-7.2371,-0.1952,0.1272,-0.0029,0.042,0.6456,-0.4794,-0.2727,-26.0,12.75,22.75,116.82,47.85,-92.05,90221,2015-10-08 15:06:38:727
6.7038,-7.2784,0.1341,6.7176,-7.1435,-0.1219,0.0053,-0.1732,0.2177,0.5028,-0.4943,-0.0703,-26.25,13.75,22.25,114.29,46.87,-91.09,90322,2015-10-08 15:06:38:828
6.8187,-7.2209,0.0192,6.8069,-7.0586,-0.1143,0.0593,-0.1912,0.1347,0.4836,-0.5326,-0.1577,-26.75,15.25,23.25,112.41,46.04,-90.96,90422,2015-10-08 15:06:38:928
6.8761,-7.2784,0.0192,6.855,-7.0118,-0.1194,-0.0283,-0.1815,0.1801,0.5177,-0.4431,-0.0597,-27.0,15.75,24.75,108.96,45.64,-91.0,90521,2015-10-08 15:06:39:027
6.6846,-7.3167,0.1149,6.972,-6.8963,-0.0555,-0.2747,-0.4076,0.1704,0.2578,-0.1704,-0.1321,-27.5,15.5,25.5,107.09,44.97,-90.49,90622,2015-10-08 15:06:39:128
6.7995,-7.2784,0.0766,7.0903,-6.7742,-0.0924,-0.2779,-0.4906,0.1636,0.0447,-0.1193,-0.2429,-27.5,17.0,27.0,104.27,44.06,-90.68,90721,2015-10-08 15:06:39:227
6.9528,-7.2401,-0.0766,7.1618,-6.6982,-0.1132,-0.2003,-0.5326,0.0409,-0.0426,-0.0724,-0.066,-27.25,16.0,28.0,104.36,43.08,-90.91,90821,2015-10-08 15:06:39:327
6.9145,-7.0677,-0.2107,7.193,-6.6634,-0.1753,-0.2786,-0.4043,-0.0354,-0.0724,-0.0234,-0.0639,-28.75,15.75,29.0,106.61,42.8,-91.4,90921,2015-10-08 15:06:39:427
7.2018,-7.0102,-0.1915,7.186,-6.6708,-0.181,0.0158,-0.3395,-0.0105,0.0746,0.0192,-0.1065,-29.0,17.25,29.5,106.12,42.78,-91.44,91021,2015-10-08 15:06:39:527
7.1443,-6.9911,-0.0958,7.125,-6.7361,-0.1725,-0.0251,-0.3204,-0.0466,-0.0511,0.0639,0.0916,-29.25,17.0,29.75,105.22,43.17,-91.47,91121,2015-10-08 15:06:39:627
7.0868,-6.8761,-0.0383,7.0838,-6.7802,-0.1411,0.0031,-0.1151,0.0262,-0.1364,0.1001,-0.0064,-30.25,16.75,29.0,107.32,43.74,-91.14,91222,2015-10-08 15:06:39:728
7.2018,-6.7038,-0.1149,7.0787,-6.7855,-0.1405,0.1231,0.0817,0.0256,-0.1023,0.1619,0.0128,-30.75,16.5,29.5,108.69,43.75,-91.19,91321,2015-10-08 15:06:39:827
7.1826,-6.7229,-0.1341,7.1039,-6.7588,-0.1559,0.0787,0.0359,0.0218,0.017,0.1534,0.0405,-31.0,16.5,29.0,108.58,43.6,-91.28,91421,2015-10-08 15:06:39:927
7.1251,-6.7421,-0.1915,7.1292,-6.732,-0.1585,-0.0027,-0.0471,-0.0078,0.0341,0.1065,-0.0043,-30.25,16.5,29.0,107.08,43.37,-91.31,91521,2015-10-08 15:06:40:027
7.2018,-6.8187,-0.2298,7.1292,-6.7319,-0.1613,0.071,-0.0881,-0.0804,0.0341,0.1513,0.0149,-31.0,15.25,29.0,110.93,43.35,-91.3,91621,2015-10-08 15:06:40:127
7.2209,-6.8761,-0.1724,7.1206,-6.7409,-0.1631,0.0973,-0.1002,0.0156,0.0533,-0.0213,-0.0511,-30.75,16.75,28.5,109.6,43.39,-91.23,91722,2015-10-08 15:06:40:228
7.1635,-6.7804,-0.249,7.1374,-6.722,-0.2058,0.0078,-0.0957,-0.0081,-0.0192,-0.017,-0.0213,-29.5,16.5,29.0,105.9,43.32,-91.5,91822,2015-10-08 15:06:40:328
7.2209,-6.7421,-0.2107,7.1379,-6.7203,-0.2411,0.0825,-0.0222,0.0274,-0.0959,0.0575,0.0043,-30.25,15.25,28.5,110.2,43.26,-91.93,91922,2015-10-08 15:06:40:428
7.1635,-6.7229,-0.3639,7.1622,-6.6929,-0.2786,0.0012,-0.03,-0.0853,-0.1427,0.0383,-0.1768,-30.5,14.5,28.5,110.26,43.04,-92.23,92021,2015-10-08 15:06:40:527
7.1826,-6.7421,-0.4022,7.1954,-6.6556,-0.3164,-0.0127,-0.0865,-0.0859,-0.1172,0.049,-0.0937,-30.0,14.25,28.5,111.59,42.91,-92.38,92121,2015-10-08 15:06:40:627
7.3933,-6.6846,-0.5555,7.2458,-6.5972,-0.3826,0.1475,-0.0874,-0.1729,-0.1427,-0.1193,-0.1257,-30.0,14.25,29.25,111.57,42.28,-93.02,92221,2015-10-08 15:06:40:727
7.3933,-6.7229,-0.5938,7.2805,-6.5531,-0.4702,0.1127,-0.1698,-0.1236,-0.0469,-0.0064,-0.0639,-30.0,13.5,29.5,111.16,42.15,-93.38,92322,2015-10-08 15:06:40:828
7.3358,-6.4165,-0.5363,7.3093,-6.5178,-0.5126,0.0265,0.1205,-0.0812,0.0639,-0.0149,0.032,-29.25,14.0,29.75,109.88,41.8,-93.72,92422,2015-10-08 15:06:40:928
7.0868,-6.6655,-0.4597,7.28,-6.5508,-0.5091,-0.197,-0.1578,0.0373,-0.0043,-0.0937,-0.0959,-28.5,12.75,30.0,110.36,41.91,-94.0,92521,2015-10-08 15:06:41:027
7.1443,-6.7038,-0.5363,7.3018,-6.521,-0.5748,-0.1435,-0.1527,0.1423,-0.1598,0.0192,-0.032,-28.25,13.25,30.25,110.6,41.68,-94.5,92622,2015-10-08 15:06:41:128
7.4891,-6.6463,-0.7278,7.3378,-6.4675,-0.7063,0.2396,-0.169,0.0249,-0.2344,0.1811,-0.049,-27.5,12.0,30.25,111.04,41.4,-95.14,92721,2015-10-08 15:06:41:227
7.4891,-6.4931,-0.9194,7.3575,-6.4323,-0.8146,0.0936,-0.0606,-0.027,-0.1896,0.1577,0.0192,-26.5,12.0,30.25,110.28,41.08,-96.03,92821,2015-10-08 15:06:41:327
7.4508,-6.1866,-0.8236,7.3755,-6.4034,-0.8771,0.0797,0.2178,-0.0147,-0.1768,0.2067,0.0618,-25.75,11.0,30.5,111.86,40.94,-96.49,92921,2015-10-08 15:06:41:427
7.4508,-6.1292,-0.9577,7.4497,-6.3084,-0.9364,0.0517,0.214,-0.1436,-0.2024,0.115,-0.0234,-26.0,11.0,30.5,112.72,40.56,-96.84,93021,2015-10-08 15:06:41:527
7.4508,-6.2441,-0.9768,7.486,-6.2636,-0.9472,-0.0314,-0.0343,-0.043,-0.0767,-0.0043,0.0511,-26.25,9.0,30.0,111.75,40.04,-97.16,93121,2015-10-08 15:06:41:627
7.4124,-6.2058,-1.0343,7.5254,-6.2181,-0.9356,-0.1129,0.0123,-0.0987,0.017,-0.0149,-0.0874,-25.75,9.25,29.5,114.37,39.55,-97.44,93221,2015-10-08 15:06:41:727
7.604,-6.2441,-0.9768,7.5741,-6.174,-0.8277,0.0299,-0.0701,-0.1491,0.1427,0.0937,-0.1023,-26.0,8.25,28.75,115.7,39.27,-96.9,93322,2015-10-08 15:06:41:828
7.5465,-6.2249,-0.9194,7.6161,-6.1288,-0.7772,-0.0696,-0.0962,-0.1422,0.0234,0.0256,-0.1768,-26.5,7.5,28.5,114.29,38.77,-95.87,93422,2015-10-08 15:06:41:928
7.5657,-6.2249,-0.9768,7.6761,-6.054,-0.7724,-0.1105,-0.1709,-0.2044,0.017,-0.0554,-0.1364,-26.5,8.75,28.25,112.86,38.26,-95.66,93522,2015-10-08 15:06:42:028
7.4891,-6.3207,-0.7278,7.7143,-6.0059,-0.7674,-0.2252,-0.3147,0.0395,0.1321,-0.0554,0.0085,-26.0,8.0,28.25,114.03,37.78,-95.79,93621,2015-10-08 15:06:42:127
7.355,-6.6655,-0.5938,7.7471,-5.975,-0.6722,-0.4496,-0.6139,-0.0364,0.1044,0.081,-0.1214,-25.75,7.5,28.5,113.08,37.79,-95.5,93721,2015-10-08 15:06:42:227
7.4316,-6.3015,-0.6895,7.7743,-5.9513,-0.559,-0.2852,-0.3502,-0.1497,-0.0085,0.1513,-0.0149,-25.5,8.0,27.5,111.23,37.48,-94.35,93821,2015-10-08 15:06:42:327
7.5082,-6.2058,-0.8045,7.7602,-5.9665,-0.5917,-0.252,-0.2392,-0.2127,0.066,0.0554,0.0149,-25.0,7.0,25.75,114.24,37.49,-94.36,93921,2015-10-08 15:06:42:427
7.0294,-6.2249,-0.6895,7.7064,-6.0465,-0.4705,-0.677,-0.1784,-0.219,0.032,0.3878,0.066,-25.5,6.5,25.5,114.26,37.63,-94.24,94021,2015-10-08 15:06:42:527
7.9871,-6.5697,-0.1532,7.6481,-6.1371,0.1114,0.3581,-0.2985,-0.2838,0.3707,0.5902,0.0724,-25.25,6.5,25.25,114.86,38.21,-92.7,94121,2015-10-08 15:06:42:627
8.3127,-5.9376,0.1341,7.6997,-6.0438,0.5969,0.6129,0.1062,-0.4629,0.2344,0.5475,-0.2386,-25.75,7.25,23.25,112.25,38.74,-89.17,94221,2015-10-08 15:06:42:727
8.1977,-6.0334,1.8004,7.79,-5.8599,1.0715,-0.0293,-0.1049,0.4507,0.6541,0.1981,0.0021,-25.75,7.5,20.5,107.83,36.94,-83.38,94321,2015-10-08 15:06:42:827
8.4659,-4.616,1.8387,7.7997,-5.7274,1.5914,0.5704,1.0539,0.2282,0.5475,0.0618,0.0852,-25.5,7.25,17.5,106.95,36.03,-79.24,94421,2015-10-08 15:06:42:927
8.5234,-4.5011,2.5091,8.0409,-5.3389,1.7349,0.0994,0.5122,0.736,0.1172,-0.1172,-0.3068,-25.0,6.75,15.0,107.51,34.39,-77.99,94521,2015-10-08 15:06:43:027
8.3318,-5.3056,1.8387,8.1475,-5.1455,1.8203,0.1909,-0.0623,0.0805,-0.1726,0.115,-0.3622,-23.75,7.0,13.25,106.53,32.73,-77.67,94622,2015-10-08 15:06:43:128
8.2552,-4.9799,2.1452,8.2421,-4.9893,1.8291,-0.1401,-0.0289,0.182,-0.3345,0.0767,-0.3579,-23.75,7.25,13.0,105.12,31.65,-77.41,94721,2015-10-08 15:06:43:227
8.5234,-4.5969,2.1644,8.353,-4.8295,1.7531,0.1703,0.2327,0.4113,-0.7563,0.3111,-0.2663,-23.75,4.75,12.5,104.0,30.58,-77.49,94822,2015-10-08 15:06:43:328
8.6766,-4.0606,1.8196,8.4482,-4.683,1.6937,0.2284,0.6224,0.1259,-0.4069,0.1619,-0.3473,-24.25,2.5,11.5,114.71,28.95,-78.55,94922,2015-10-08 15:06:43:428
8.7149,-3.7541,1.8962,8.5201,-4.5441,1.7114,0.1948,0.79,0.1848,0.0043,0.1406,-0.066,-24.75,0.75,11.5,119.33,27.6,-78.64,95022,2015-10-08 15:06:43:528
8.6,-4.1563,1.9345,8.5925,-4.3551,1.8362,0.0075,0.1988,0.0983,0.2642,-0.1193,-0.0362,-25.5,0.0,11.0,122.09,26.7,-78.13,95122,2015-10-08 15:06:43:628
8.7915,-4.2904,1.8579,8.5978,-4.3472,1.8305,0.1937,0.0568,0.0274,0.3665,-0.2493,0.0426,-25.75,1.25,11.5,119.88,26.37,-77.94,95221,2015-10-08 15:06:43:727
8.6766,-4.367,1.6281,8.5654,-4.411,1.8296,0.1303,-0.0518,-0.4314,0.4858,-0.3047,0.3217,-25.75,-1.0,11.75,122.86,26.48,-77.87,95322,2015-10-08 15:06:43:828
8.6957,-4.2138,1.4748,8.5464,-4.4655,1.7858,0.1399,0.2299,-0.3198,0.5923,-0.3047,0.1257,-25.5,1.0,12.75,116.69,26.96,-78.1,95422,2015-10-08 15:06:43:928
8.6766,-4.5394,1.5131,8.5342,-4.5441,1.6398,0.1232,0.1196,-0.0118,0.4922,-0.4623,0.2109,-24.5,2.0,13.0,114.2,27.29,-78.69,95521,2015-10-08 15:06:44:027
8.6191,-4.5203,2.0494,8.5171,-4.6631,1.3729,0.1595,0.2194,0.6574,0.6498,-0.6136,0.2706,-25.0,4.0,14.25,111.39,28.15,-80.53,95621,2015-10-08 15:06:44:127
8.7532,-4.4628,2.5857,8.5082,-4.7253,1.2056,0.0152,0.0518,1.1886,0.5198,-0.6669,0.1342,-24.0,6.5,15.0,102.69,28.59,-81.44,95721,2015-10-08 15:06:44:227
7.7381,-6.1866,1.7621,8.3937,-4.9893,0.9073,-0.828,-1.1973,0.5484,0.6434,-1.0482,0.3665,-23.25,9.0,16.25,97.47,29.6,-82.83,95821,2015-10-08 15:06:44:327
8.0637,-5.7461,-0.0383,8.1438,-5.4445,0.4552,-0.0801,-0.3016,-0.4935,-0.1342,-0.5007,0.4559,-22.0,10.5,16.75,96.17,30.58,-83.83,95921,2015-10-08 15:06:44:427
8.2552,-5.9568,-2.0877,8.0013,-5.6684,-0.1377,0.2539,-0.2884,-1.95,0.1172,-0.6732,0.2621,-19.0,13.25,19.5,90.16,34.87,-89.31,96021,2015-10-08 15:06:44:527
8.0062,-5.2289,-0.8236,7.9988,-5.6545,-0.4647,-0.2233,0.4032,-0.3166,-0.017,-0.3622,-0.0298,-16.75,16.75,21.5,85.24,35.31,-90.99,96121,2015-10-08 15:06:44:627
7.2592,-5.4971,-0.8811,7.9803,-5.6695,-0.5847,-0.6828,-0.1532,-0.4879,0.3196,-0.2919,-0.0447,-15.0,14.75,22.5,83.07,35.25,-94.13,96221,2015-10-08 15:06:44:727
7.5082,-5.7461,-0.9768,7.9681,-5.6841,-0.6092,-0.4399,-0.0423,-0.4,0.3622,-0.2812,-0.049,-13.5,16.75,23.5,77.0,35.38,-94.38,96321,2015-10-08 15:06:44:827
8.1211,-5.5929,-1.0918,7.9737,-5.6747,-0.6227,0.0856,0.0962,-0.5375,0.3473,-0.1044,-0.017,-11.5,14.75,22.75,79.13,35.49,-94.49,96421,2015-10-08 15:06:44:927
7.4891,-5.7844,-1.2067,7.9914,-5.6495,-0.6249,-0.484,-0.0776,-0.4752,0.4602,-0.2578,0.0149,-10.75,15.25,23.0,77.34,35.11,-94.32,96521,2015-10-08 15:06:45:027
7.7189,-5.7078,-1.3791,8.001,-5.6354,-0.6305,-0.2146,-0.2378,-0.6981,0.5603,-0.3174,0.1044,-10.0,16.0,21.75,77.46,35.18,-94.47,96622,2015-10-08 15:06:45:128
7.5657,-5.7652,-0.6704,8.045,-5.5747,-0.6095,-0.4698,-0.1776,-0.1499,0.5987,-0.0469,-0.1278,-9.5,18.0,21.25,66.51,34.64,-94.33,96721,2015-10-08 15:06:45:227
